"Store ID","Store Name","Ownership Type","Country","City","Region","ZIP Code","Address","Coordinates","Phone Number","Opening Hours"
"1016224","Galerias Saltillo","Licensed Store","Mexico","Saltillo","Coahuila","25240","Blvd Nazario S Ortiz, Saltillo","[25.45846,-100.97996]","",""
"1016212","Carretera - Irapuato","Licensed Store","Mexico","El Carrizalito","Guanajuato","36822","Lmto Norponiente No7866 Ejido, Irapuato","[20.71050,-101.32626]","",""
"1016641","Apto. Mty. TC SUE","Licensed Store","Mexico","Aeropuerto Internacional de Monterrey","Nuevo Leon","66629","Apto Internacional Gral Mariano, Apodaca","[25.78010,-100.11933]","",""
"1017007","Zamora DT","Licensed Store","Mexico","Zamora","Michoacán","59689","Francisco I Madero Sur, ZAMORA","[19.97636,-102.29271]","",""
"1017038","Gran Plaza Mazatlan","Licensed Store","Mexico","Mazatlan","Sinaloa","82123","Av Apolo Y Reforma, Mazatlan","[23.23976,-106.43723]","",""
"1017008","Punto Cero","Licensed Store","Mexico","Durango","Durango","34080","Blvd Heroico Colegio Militar, Durango","[24.03088,-104.64184]","",""
"1017082","Aeropuerto Cd. Juarez","Licensed Store","Mexico","Ciudad Juárez","Chihuahua","32121","Carretera Panamericana Km 185, Ciudad Juarez","[31.63561,-106.43582]","",""
"1017087","Corporativo Barranca","Licensed Store","Mexico","Mexico City","Mexico City","01010","Av Revolucion 1267 Col, Mexico","[19.36117,-99.19048]","",""
"1017639","Morelos Centro MTY","Licensed Store","Mexico","Monterrey","Nuevo Leon","64000","Av. Madero Poniente #313, Morelia","[25.66709,-100.31208]","",""
"1017899","Plaza Fortuna","Licensed Store","Mexico","Mexico City","Mexico City","07760","Av Fortuna 7 Ampl, Mexico","[19.48353,-99.13322]","",""
"1017999","La Isla Merida","Licensed Store","Mexico","Merida","Yucatan","97300","Calle 88 608, Merida","[21.05633,-89.59619]","",""
"1018333","San Martin Puebla","Licensed Store","Mexico","Santa María Moyotzingo","Puebla","74119","Autopista Mex-Pue Km 96, Puebla","[19.24317,-98.38827]","",""
"1018394","Carretera 57 Norte SLP","Licensed Store","Mexico","San Luis Potosi","San Luis Potosi","78394","San Luis Potosi 143, San Luis Potosi","[22.11130,-100.89643]","",""
"1018957","Star Medica Roma","Licensed Store","Mexico","Mexico City","Mexico City","06700","San Luis Potosi 143, Mexico City","[19.41397,-99.16129]","",""
"1019291","Fashion Drive PB","Licensed Store","Mexico","San Pedro Garza García","Nuevo Leon","66260","Av Diego Rivera 1000, San Pedro Garza Garcia","[25.65119,-100.33444]","",""
"1019663","Otay","Licensed Store","Mexico","Tijuana","Baja California","22457","Sin Direccion, Tijuana","[32.53027,-116.95681]","",""
"1020608","Sentura Tlalnepantla","Licensed Store","Mexico","Tlalnepantla de Baz","State of Mexico","54040","Blvd Manuel Avila Camacho, Estado de Mexico","[19.54002,-99.21524]","",""
"1020661","T4 Aeropuerto PA","Licensed Store","Mexico","Parque Industrial Santa Anna","Quintana Roo","77567","Apto Internacional De Cancun, Cancun","[21.04035,-86.87579]","",""
"1020662","Aeropuerto T4 PB","Licensed Store","Mexico","Parque Industrial Santa Anna","Quintana Roo","77567","Apto Internacional De Cancun, Cancun","[21.04034,-86.87556]","",""
"1020664","Tec Puebla","Licensed Store","Mexico","Puebla","Puebla","72453","Via Atlixcayotl 2301Reserva Territ, Puebla","[19.01843,-98.24188]","",""
"1020660","San Cristobal Plaza 31","Licensed Store","Mexico","San Cristobal de las Casas","Chiapas","29200","Miguel Hidalgo 1 Zon, San Cristobal de las Casas","[16.73663,-92.63783]","",""
"1020665","T4 Aeropuerto FC","Licensed Store","Mexico","Parque Industrial Santa Anna","Quintana Roo","77567","Apto Internacional De Cancun, Cancun","[21.04031,-86.87571]","",""
"1021122","SOLARA","Licensed Store","Mexico","Puebla","Puebla","72450","Via Atlixcayotl 4931 Reserva, Puebla","[19.03383,-98.22997]","",""
"1021117","Autopista Puebla-Orizaba","Licensed Store","Mexico","Parque Industrial Chachapa","Puebla","72993","Sin Direccion, Puebla","[19.06227,-98.09382]","",""
"1021828","Kune","Licensed Store","Mexico","Monterrey","Nuevo Leon","64346","Ave. Puerta de Hierro M212 L2, Monterrey","[25.76500,-100.41192]","",""
"1021894","Paseo Interlomas 3","Licensed Store","Mexico","Naucalpan de Juárez","State of Mexico","52779","CC Paseo Interlomas Vialidad, Huixquilucan","[19.39761,-99.28227]","",""
"1022044","Galerias Chilpancingo","Licensed Store","Mexico","Chilpancingo","Guerrero","39010","Lic Rene Juarez Cisneros, Chilpancingo","[17.51528,-99.48355]","",""
"1022405","Aeropuerto Bajio","Licensed Store","Mexico","Colonia Nuevo México","Guanajuato","36278","Carr. Silao-Leon Km 5.5, Nuevo Mexico,, Guanajuato","[20.98598,-101.47871]","",""
"1022431","Aeropuerto los Mochis","Licensed Store","Mexico","Ejido Plan de Guadalupe","Sinaloa","81379","Carretera Los Mochis Topolobampo Km 12.5, Los Mochis","[25.68655,-109.08296]","",""
"1022634","Punto Valle","Licensed Store","Mexico","San Pedro Garza García","Nuevo Leon","66252","Rio Missouri 555, San Pedro Garza Garcia","[25.65899,-100.35445]","",""
"1022663","Paseo Tehuacan DT","Licensed Store","Mexico","Tehuacán","Puebla","75855","Calz. Adolfo Lpez Mateos 3800, Tehuacan","[18.46717,-97.41634]","",""
"1022719","Central Interlomas","Licensed Store","Mexico","Huixquilucan de Degollado","State of Mexico","52763","Blv Palmas Hill Lt 1MZ 2, Mexico","[19.39284,-99.28076]","",""
"1023057","Urban Center Merida","Licensed Store","Mexico","Merida","Yucatan","97133","Calle 22 # 280, Merida","[21.01981,-89.59630]","",""
"1023079","Outlet Lerma","Licensed Store","Mexico","Lerma de Villada","State of Mexico","52006","Carr. Mexico -Toluca km 50, La Merced, Lerma","[19.28248,-99.50049]","",""
"1023323","Caucel","Licensed Store","Mexico","Merida","Yucatan","97314","Calle 62 #570, Merida","[21.00543,-89.68835]","",""
"1023355","Townsquare Metepec","Licensed Store","Mexico","San Francisco Coaxusco","State of Mexico","52177","Circuito Providencia 210 Oriente, Toluca","[19.26738,-99.60595]","",""
"1023670","Aeropuerto Hermosillo Ext.","Licensed Store","Mexico","Hermosillo","Sonora","85019","Carretera Baha de Kino km 9.5,, Hermosillo","[29.09042,-111.05223]","",""
"1023703","El Molino Apodaca","Licensed Store","Mexico","Ciudad Apodaca","Nuevo Leon","66600","Av. Raul Salinas de Gortari #801, Monterrey","[25.77218,-100.19296]","",""
"1024005","Hospital ABC II","Licensed Store","Mexico","Mexico City","Mexico City","05348","Sur 136 no. 116, Mexico City","[19.35586,-99.28217]","",""
"1032755","PUERTA NORTE","Licensed Store","Mexico","Chihuahua","Chihuahua","31125","Paseo de las Facultades, Chihuahua","[28.71272,-106.14907]","",""
"1024914","Paseo Queretaro II","Licensed Store","Mexico","La Purísima","Querétaro","76146","Vial Fray Junpero Serra 7901, Santiago de Quertaro, Qro","[20.63195,-100.35619]","",""
"68938","Medica Sur II","Licensed Store","Mexico","Mexico City","Mexico City","14050","Medica Sur Torre De, Mexico City","[19.29738,-99.16170]","",""
"68940","Jardines del Pedregal","Licensed Store","Mexico","Mexico City","Mexico City","04519","Avsan Jeronimo 240 Loc, Mexico City","[19.33469,-99.19853]","",""
"1007822","Plaza Qu","Licensed Store","Mexico","Monterrey","Nuevo Leon","64349","Paseo De Los Leones, Monterrey","[25.74184,-100.41296]","",""
"1007823","Carr Toluca Mexico km 48","Licensed Store","Mexico","San Antonio el Llanito","State of Mexico","52757","Carretera Toluca-Mex Km 487, Toluca","[19.28049,-99.48944]","",""
"1007824","La Lomita DT","Licensed Store","Mexico","Guadalupe","Sinaloa","80220","Av Alvaro Obregon 1140, Culiacan","[24.79449,-107.39352]","",""
"1007825","Tepic Shopping Center","Licensed Store","Mexico","Tepic","Nayarit","63185","Av De La Cultura, Tepic","[21.48744,-104.88987]","",""
"1009359","Carretera a Puebla","Licensed Store","Mexico","Ixtapaluca","State of Mexico","56535","Autopista  Puebla Loces, ESTADO DE MEXICO","[19.29137,-98.89939]","",""
"1009358","Pasaje San Jeronimo","Licensed Store","Mexico","Mexico City","Mexico City","10200","Av San Jeronimo Loc, DISTRITO FEDERAL","[19.32990,-99.21610]","",""
"1010234","Galerias Toluca","Licensed Store","Mexico","Santa Ana Tlapaltitlán","State of Mexico","50071","Calle 1 De Mayo, Toluca","[19.28995,-99.62245]","",""
"1025441","Plaza Bonita","Licensed Store","Mexico","Ciudad Juárez","Chihuahua","32663","Panamericana 8838, Col. Partido Iglesias, Ciudad Juarez","[31.67721,-106.42421]","",""
"1025435","Las Puentes","Licensed Store","Mexico","Monterrey","Nuevo Leon","66460","Juan Pablo Segundo # 245, Monterrey","[25.73760,-100.28806]","",""
"1010270","Plateros","Licensed Store","Mexico","Mexico City","Mexico City","01480","Blvd Lopez Mateos L12, Mexico D F","[19.36916,-99.19315]","",""
"1012126","Cuernavaca Centro","Licensed Store","Mexico","Cuernavaca","Morelos","62000","Salazar 40 Cuernavaca Centro, Cuernavaca","[18.92173,-99.23333]","",""
"1014186","Punto Polanco","Licensed Store","Mexico","Mexico City","Mexico City","11520","Lago Alberto Loc Planta, Mexico","[19.43973,-99.18508]","",""
"1016245","Patio La Raza","Licensed Store","Mexico","Mexico City","Mexico City","02960","Calz Vallejo Esq Pte, Mexico","[19.46811,-99.14476]","",""
"1018165","Puerto Interior","Licensed Store","Mexico","Puerto Interior","Guanajuato","36275","Plaza De La Paz, Silao","[21.00135,-101.50943]","",""
"1019341","Rosarito","Licensed Store","Mexico","Rosarito","Baja California","22703","Blvd Benito Juarez 2710, Rosarito","[32.36877,-117.06109]","",""
"1019818","Punto Cultiva","Licensed Store","Mexico","Culiacán","Sinaloa","80150","Blvd Jesus Kumate Rodriguez, Culiacan","[24.77502,-107.44534]","",""
"1019843","Citadina Constituyentes","Licensed Store","Mexico","El Pueblito","Querétaro","76904","Calle Paseo Constituyentes 1634, Queretaro","[20.53586,-100.43563]","",""
"1021891","Lindavista DT","Licensed Store","Mexico","Guadalupe","Nuevo Leon","67125","Miguel Aleman 5329 Col, Guadalupe","[25.69355,-100.24208]","",""
"1025890","Periferico Torreon DT","Licensed Store","Mexico","Torreón","Coahuila","27018","Periferico Raul Lopez Sanchez, Torreon","[25.58436,-103.40788]","",""
"1030495","La Perla","Licensed Store","Mexico","Zapopan","Jalisco","45054","Av. Mariano Otero 408, Zapopan Jalisco","[20.64435,-103.41481]","",""
"1026307","Ubika Juriquilla","Licensed Store","Mexico","Juriquilla","Querétaro","76127","Anillo Vial II Fray Junipero Serra #3101, Quertaro","[20.69060,-100.44652]","",""
"1026548","Rincon de la Florida","Licensed Store","Mexico","Saltillo","Coahuila","25296","Blvd. Eulalio Gutirrez Trevio, Coahuila","[25.44506,-100.95769]","",""
"1043327","SAN PEDRO DT","Licensed Store","Mexico","Chihuahua","Chihuahua","31125","Avenida Cristbal Coln, Chihuahua","[28.73290,-106.15242]","",""
"1027780","Atlixcayotl DT","Licensed Store","Mexico","Tlaxcalancingo","Puebla","72197","Blvd. Atlixcayotl, Mexico","[19.02237,-98.24409]","",""
"1032537","Apto Chihuahua Amb","Licensed Store","Mexico","Rancho Enmedio","Chihuahua","31376","Blvd Juan Pablo II 14, Chihuahua","[28.70377,-105.96921]","",""
"1032539","Apto Monterrey TC Amb","Licensed Store","Mexico","Aeropuerto Internacional de Monterrey","Nuevo Leon","66629","Paseo de las Flores, Apodaca","[25.77956,-100.11956]","",""
"1033107","Carretera Pachuca-Mexico","Licensed Store","Mexico","Vicente Guerrero","Hidalgo","43862","Autopista Mexico-Pachuca, Tolcayuca","[19.93180,-98.89028]","",""
"1033120","Encuentro Oceania Pb","Licensed Store","Mexico","Mexico City","Mexico City","15530","Av. Peon # 355 y Calle Oriente 158, Venustiano Carranza","[19.44101,-99.09342]","",""
"1033208","DT PERIFERICO SATELITE","Licensed Store","Mexico","Naucalpan de Juárez","State of Mexico","53100","Boulevard Manuel Avila Camacho 5, Naucalpan de Jurez","[19.50743,-99.23715]","",""
"1043049","Cinemex Terraza Interlomas II","Licensed Store","Mexico","Mexico","State of Mexico","52763","Avenida Hacienda de las Palmas, Huixquilucan","[19.39357,-99.28208]","",""
"1043083","PASEO MONCLOVA","Licensed Store","Mexico","Monclova","Coahuila","25726","Boulevard Harold R. Pape, Monclova","[26.95163,-101.41461]","",""
"1043129","Cd Acuna","Licensed Store","Mexico","Ciudad Acuña","Coahuila","26230","Libramiento Emilio Mendoza Cisneros, Acua","[29.32714,-100.97681]","",""
"1043174","ITESM MEMORIAL 2","Licensed Store","Mexico","Mexico City","Mexico City","14380","Calle Puente, Tlalpan","[19.28456,-99.13413]","+52 55 8006 7167",""
"1043185","PLAZA PARAISO DT","Licensed Store","Mexico","San Nicolás de los Garza","Nuevo Leon","66422","La Aurora SN, San Nicolas de los Garza","[25.76323,-100.32269]","",""
"1043200","Parque Tepeyac","Licensed Store","Mexico","Mexico City","Mexico City","07460","Calzada San Juan de Aragn 381, Gustavo A Madero","[19.47760,-99.09944]","",""
"1043825","COSTERA ACAPULCO DT","Licensed Store","Mexico","Acapulco","Guerrero","39690","Avenida Costera Miguel Aleman, Acapulco de Jurez","[16.85657,-99.86260]","",""
"1043908","Teran DT","Licensed Store","Mexico","Tijuana","Baja California","22444","Blvd. Lic. Hector Teran Teran, Tijuana","[32.53540,-116.90249]","",""
"1044411","Centro De Gobierno DT","Licensed Store","Mexico","Hermosillo","Sonora","83270","Avenida de la Reforma, Hermosillo","[29.06686,-110.96367]","",""
"1044447","Universidad Anahuac Sur","Licensed Store","Mexico","Mexico City","Mexico City","01840","Avenida de los Tanques 865, Ciudad de Mexico, Torres de Potrero","[19.33467,-99.24324]","",""
"1044972","Via Vergel Drive Thru","Licensed Store","Mexico","Monterrey","Nuevo Leon","64987","Antiguo Camino a Villa de Santiago, Fraccionamiento Bosques del Vergel","[25.56724,-100.23573]","",""
"1045029","Carretera Toluca Mexico DT","Licensed Store","Mexico","Mexico City","Mexico City","05500","Carretera Mexico Toluca 5780, Ciudad de Mexico","[19.35230,-99.29469]","",""
"1050631","Los Cavazos DT","Licensed Store","Mexico","Santiago","Nuevo Leon","67315","Carretera Nacional S/N, Fraccionamiento Las Asturias","[25.45708,-100.16705]","",""
"1051453","Comitan Chiapas","Licensed Store","Mexico","Comitán de Domínguez","Chiapas","30093","Carretera Frontera Comalapa-Comitn Domng, Barrio Los Sabinos","[16.21548,-92.11538]","",""
"1051607","Distrito 925 Zacatecas","Licensed Store","Mexico","Guadalupe","Zacatecas","98610","Calzada Solidaridad, Los Prados","[22.77150,-102.53720]","",""
"1051608","Punto Guadiana","Licensed Store","Mexico","Durango","Durango","34100","Avenida Guadiana, Fraccionamiento Loma Dorada","[24.01290,-104.69080]","",""
"1052149","Genesis Reynosa","Licensed Store","Mexico","Reynosa","Tamaulipas","88710","MEX-40 104, Fraccionamiento Vista Hermosa","[26.06390,-98.34859]","",""
"1052190","Plaza Las Alondras","Licensed Store","Mexico","Tijuana","Baja California","22660","MEX-1, Residencial San Agustn","[32.45047,-117.02487]","",""
"1052245","PLAZA VILLAGE","Licensed Store","Mexico","Cancún","Quintana Roo","77533","Avenida Rodrigo Gmez, Fracc Supmza 55 Porto Bello","[21.13430,-86.83294]","",""
"1052777","Carretera Leon Silao","Licensed Store","Mexico","Leon","Guanajuato","37545","Boulevard Aeropuerto, San Jos El Alto","[21.08493,-101.61441]","",""
"1053249","Zapopan Centro","Licensed Store","Mexico","Zapopan","Jalisco","45100","Calle 20 de Noviembre, Zapopan Centro","[20.72055,-103.38795]","",""
"1053250","San Juan del Rio II","Licensed Store","Mexico","San Juan del Río","Querétaro","76800","Carretera San Juan del Ro-Amealco, San Juan del Ro Centro","[20.38372,-100.01107]","",""
"1053251","Parque Centro","Licensed Store","Mexico","Saltillo","Coahuila","25279","Boulevard Galerias, Fracc Villa Olmpica Oriente","[25.45510,-100.98044]","",""
"1053248","Hospital Zambrano","Licensed Store","Mexico","San Pedro Garza García","Nuevo Leon","64060","Avenida Batalln de San Patricio, del Valle Oriente","[25.64704,-100.33432]","",""
"1053252","Doctors Hospital AUNA","Licensed Store","Mexico","Monterrey","Nuevo Leon","64623","Calle Ecuador, Vista Hermosa","[25.68489,-100.35624]","",""
"1053255","Tepatitlan","Licensed Store","Mexico","Tepatitlán de Morelos","Jalisco","47600","Avenida Su Santidad Juan Pablo II, Loma Linda","[20.80912,-102.77719]","",""
"1053283","Carretera Progreso DT","Licensed Store","Mexico","Xcanatún","Yucatan","97302","MEX-261, Fraccionamiento Las Amricas II","[21.08153,-89.63526]","",""
"1053273","Valle de Aragon","Licensed Store","Mexico","Ecatepec de Morelos","State of Mexico","55280","Avenida Central 263, Fracc Valle de Aragn 3ra Secc Ote","[19.49885,-99.04436]","",""
"1053274","Encuentro Oceania PA","Licensed Store","Mexico","Mexico City","Mexico City","15530","Oriente 158 389, Moctezuma 2A Seccin","[19.44012,-99.09410]","",""
"1053285","Cholul DT","Licensed Store","Mexico","Cholul","Yucatan","97305","Carretera a Conkal, Cholul","[21.03232,-89.55547]","",""
"1054101","Punto MAQ","Licensed Store","Mexico","Mexico City","Mexico City","04040","Avenida Miguel Angel de Quevedo 1144, Ciudad de Mexico","[19.34301,-99.14658]","",""
"1054102","Plaza Ermita","Licensed Store","Mexico","Mexico City","Mexico City","09640","Calzada Ermita Iztapalapa 3417  3417, Ciudad de Mexico","[19.34764,-99.01840]","",""
"1054798","Paseo del Moral","Licensed Store","Mexico","Leon","Guanajuato","37160","Avenida Paseo del Moral 338, Fraccionamiento Jardines del Moral","[21.14656,-101.69047]","",""
"1054800","Plaza Constituyentes","Licensed Store","Mexico","El Pueblito","Querétaro","76900","Avenida Constituyentes, Parque Industrial El Pueblito","[20.55010,-100.42374]","",""
"1055327","Atizapan","Licensed Store","Mexico","Ciudad López Mateos","State of Mexico","52966","Calle Mxico Nuevo 45, Fraccionamiento Lomas de Atizapn","[19.55438,-99.26796]","",""
"1055909","Explanada Culiacan","Licensed Store","Mexico","Culiacán","Sinaloa","80155","Blvd. de las Torres poniente, Culiacan","[24.74814,-107.45163]","",""
"1055914","Plaza Alada Gdl","Licensed Store","Mexico","Zapopan","Jalisco","45019","Paseo Valle Real 3000, Fraccionamiento Las Lomas Club Golf","[20.72022,-103.43991]","",""
"1055919","Santa Catarina","Licensed Store","Mexico","Pachuca","Hidalgo","42084","Carretera Federal Mxico Laredo, Fraccionamiento Parque Esmeralda","[20.07195,-98.79196]","",""
"8540100","AIFA Llegadas Internacionales","Licensed Store","Mexico","San Miguel Jaltocan","State of Mexico","55790","Circuito Exterior Mexiquense km 33, Zumpango","[19.73458,-99.02541]","",""
"8540200","AIFA Pta 1 Salidas AMB","Licensed Store","Mexico","San Miguel Jaltocan","State of Mexico","55790","Circuito Exterior Mexiquense km 33, Zumpango","[19.73411,-99.02401]","",""
"8540400","Apto Villahermosa SUE","Licensed Store","Mexico","Dos Montes","Tabasco","86049","Ej. 2 Montes, Villahermosa","[17.99326,-92.81894]","",""
"8540700","Puerto Caoba","Licensed Store","Mexico","Heroica Veracruz","Veracruz","91910","Boulevard Manuel vila Camacho, Ignacio Zaragoza","[19.18256,-96.12487]","",""
"8540800","Patio Acapulco","Licensed Store","Mexico","Acapulco","Guerrero","39815","Carretera Cayaco-Puerto Marqus, La Zanja o La Poza","[16.83368,-99.81268]","",""
"8541000","Galerias Metepec II","Licensed Store","Mexico","Metepec","State of Mexico","52140","Calle Pedro Ascencio, Barrio San Mateo","[19.25540,-99.61737]","",""
"8541100","Colon Casa de Gobierno","Licensed Store","Mexico","Toluca","State of Mexico","50120","Avenida Paseo Cristbal Coln 300, Residencial Coln","[19.27602,-99.65955]","",""
"8552100","Casa de las Sirenas","Licensed Store","Mexico","Guadalajara","Jalisco","44220","Avenida Manuel vila Camacho, Barrio Mezquitan","[20.69939,-103.35538]","",""
"8607900","Plaza Tlatelolco","Licensed Store","Mexico","Mexico City","Mexico City","06300","Avenida Ricardo Flores Magn, Ciudad de Mxico","[19.45054,-99.14044]","",""
"8608100","Vertice Tlaxcala","Licensed Store","Mexico","Tlaxcala","Tlaxcala","90000","Boulevard Guillermo Valle 111, Tlaxcala de Xicohtncatl","[19.32413,-98.23099]","",""
"8608200","Portal Queretaro 1","Licensed Store","Mexico","Santiago de Querétaro","Querétaro","76147","Blvd de las Naciones, Queretaro","[20.64036,-100.41637]","",""
"8608900","Altaria II Ags","Licensed Store","Mexico","Aguascalientes","Aguascalientes","20124","Blvd. A Zactecas 849, Aguascalientes","[21.92272,-102.28874]","",""
"8697000","Carretera Mty - Saltillo","Licensed Store","Mexico","Santa Catarina","Nuevo Leon","66367","Carretera Saltillo-Monterrey, Ciudad Santa Catarina","[25.68586,-100.47815]","",""
"8696900","Distrito Poniente","Licensed Store","Mexico","Zapopan","Jalisco","45019","Prolongacin Ignacio Luis Vallarta, Zapopan","[20.69843,-103.45697]","",""
"8796300","Blvd Ojo de Agua","Licensed Store","Mexico","Ojo de Agua","State of Mexico","55760","Boulevard Ojo de Agua, Tecamac","[19.66640,-99.01600]","",""
"8795800","Plaza El Molinete","Licensed Store","Mexico","Guadalupe","Nuevo Leon","67205","Avenida Uranio, Guadalupe","[25.66219,-100.15032]","",""
"8795900","Villa Magna","Licensed Store","Mexico","San Luis Potosi","San Luis Potosi","78216","Anillo Perifrico, San Luis Potos","[22.15801,-101.03648]","",""
"8796000","Macristy Mexicali","Licensed Store","Mexico","Mexicali","Baja California","21250","Avenida Leona Vicario 1598, Mexicali","[32.65223,-115.41809]","",""
"8881300","Cosmopol N1","Licensed Store","Mexico","Coacalco","State of Mexico","55717","Calle Va Jos Lpez Portillo, San Francisco Coacalco","[19.63241,-99.12426]","",""
"8881600","60 N","Licensed Store","Mexico","Merida","Yucatan","97110","Avenida 41 299, Mrida","[21.04114,-89.63048]","",""
"1005477","5 de Mayo","Licensed Store","Mexico","Mexico City","Mexico City","06000","Av 5 De Mayo, Mexico City","[19.43440,-99.13890]","",""
"1011082","Paseo Interlomas II","Licensed Store","Mexico","Naucalpan de Juárez","State of Mexico","52779","Vialidad De La Barranca, Municipio de Huixquilucan","[19.39679,-99.28103]","",""
"1016781","Chihuahua Centro","Licensed Store","Mexico","Chihuahua","Chihuahua","31000","Av Independencia Esq Victoria, Chihuahua","[28.63644,-106.07595]","",""
"1022580","Harbor Thor","Licensed Store","Mexico","Merida","Yucatan","97204","Prol. Paseo Montejo #1, Merida","[21.04564,-89.63086]","",""
"1024004","Hospital Angeles Interlomas II","Licensed Store","Mexico","Jesús del Monte","State of Mexico","52763","Av. Vitalidad de la Barranca Lote 1, Mexico City","[19.39474,-99.28174]","",""
"1043050","Cinemex Galerias Insurgentes","Licensed Store","Mexico","Mexico City","Mexico City","03230","Oso 51, Benito Jurez","[19.37037,-99.17907]","",""
"1043195","Bosque Real","Licensed Store","Mexico","Naucalpan de Juárez","State of Mexico","52774","Boulevard Bosque Real, Huixquilucan","[19.41560,-99.29782]","+52 55 8006 7167",""
"1054789","Macroplaza Tecamac","Licensed Store","Mexico","Ojo de Agua","State of Mexico","55764","Avenida Bosques del Estado de Mxico, Conjunto Hab Los Hroes Tecmac II","[19.61791,-99.03957]","",""
"1055621","Plaza Nogal","Licensed Store","Mexico","Leon","Guanajuato","37293","Boulevard Juan Alonso de Torres, Fraccionamiento Sierra Nogal","[21.13340,-101.61314]","",""
"1055617","Blvd Costero","Licensed Store","Mexico","Ensenada","Baja California","22880","Boulevard Lzaro Crdenas, Carlos Pacheco 4","[31.84802,-116.61344]","",""
"19425","CC Coacalco","Licensed Store","Mexico","Coacalco","State of Mexico","55701","Av Jose Lopez Portillo, Coacalco","[19.62872,-99.12413]","",""
"4851","Plaza Tanarah","Licensed Store","Mexico","San Pedro Garza García","Nuevo Leon","66267","Av Vasconcelos No 345, Monterrey","[25.65368,-100.34834]","",""
"86959","Samara II","Licensed Store","Mexico","Mexico City","Mexico City","01376","Av Santa Fe No94, Mexico City","[19.36795,-99.25895]","",""
"8795700","Prolongacin Zaragoza","Licensed Store","Mexico","Santiago de Querétaro","Querétaro","76180","Prolongacin Ignacio Zaragoza 71, Santiago de Quertaro","[20.57951,-100.41337]","",""
"8857000","Hospital Angeles Pedregal II","Licensed Store","Mexico","Mexico City","Mexico City","10700","Calle Cerrada Los ngeles, La Magdalena Contreras","[19.31206,-99.22136]","",""
"4818","Tlacoquermecatl","Licensed Store","Mexico","Mexico City","Mexico City","03104","Tlacoquemecatl No191 Col Del, Mexico City","[19.37780,-99.17057]","",""
"4819","Garza Sada","Licensed Store","Mexico","Monterrey","Nuevo Leon","64840","Av Eugenio Garza Sada, Monterrey","[25.64471,-100.28829]","",""
"4820","Saltillo La Quinta Inn","Licensed Store","Mexico","Saltillo","Coahuila","25280","Blvd Luis Echeverria No, Saltillo","[25.44072,-100.97629]","",""
"4822","Plaza Rio Tijuana","Licensed Store","Mexico","Tijuana","Baja California","22010","Paseo De Los Heroes, Tijuana","[32.52812,-117.01980]","",""
"4825","Plaza Divina","Licensed Store","Mexico","San Luis Potosi","San Luis Potosi","78200","Av Venustiano Carranza 1996, San Luis Potosi","[22.14924,-101.00533]","",""
"4827","Malecon 1","Licensed Store","Mexico","Puerto Vallarta","Jalisco","48300","Zaragoza No160 Loc 3, Puerto Vallarta","[20.60844,-105.23601]","",""
"4828","Urban Center CUN","Licensed Store","Mexico","Cancún","Quintana Roo","77505","CC Plaza Peninsula Av, Cancun","[21.14443,-86.82525]","",""
"4821","Av Las Americas","Licensed Store","Mexico","Guadalupe","Nuevo Leon","67173","Pintores Mexicanos No 705, Guadalupe","[25.64728,-100.26758]","",""
"4823","Las Torres","Licensed Store","Mexico","Leon","Guanajuato","37150","Blvd Juan Alonso De, Leon","[21.15411,-101.69791]","",""
"4824","Galerias Queretaro","Licensed Store","Mexico","Santiago de Querétaro","Querétaro","76175","CC Galerias Queretaro Loc, Santiago de Queretaro","[20.57771,-100.40507]","",""
"4829","Universidad de Monterrey","Licensed Store","Mexico","San Pedro Garza García","Nuevo Leon","66233","Av Ignacio Morones Prieto, San Pedro Garza Garcia","[25.66177,-100.42033]","",""
"4831","Plaza Fiesta San Agustin","Licensed Store","Mexico","San Pedro Garza García","Nuevo Leon","66200","Batallon De San Patricio, Monterrey","[25.65029,-100.33508]","",""
"4832","Plaza Mayor Leon","Licensed Store","Mexico","Leon","Guanajuato","37150","Blvd Juan Alonso De, Leon","[21.15703,-101.69594]","",""
"4834","Plaza Cumbres","Licensed Store","Mexico","Monterrey","Nuevo Leon","64349","CC Plaza Cumbres Loc1132, Monterrey","[25.73078,-100.39537]","",""
"4836","Punta Langosta","Licensed Store","Mexico","San Miguel de Cozumel","Quintana Roo","77668","CC Punta Langosta Av, Cozumel","[20.50736,-86.95524]","",""
"4837","Ensenada Malecon","Licensed Store","Mexico","Ensenada","Baja California","22800","Blvd Costero Lazaro Cardenas, Ensenada","[31.86174,-116.62630]","",""
"4839","Zapata","Licensed Store","Mexico","Cuernavaca","Morelos","62140","Av Emiliano Zapata No, Cuernavaca","[18.96045,-99.24592]","",""
"4842","Campestre Queretaro","Licensed Store","Mexico","Santiago de Querétaro","Querétaro","76180","Hacienda Grande No103 Col, Santiago de Queretaro","[20.56995,-100.40863]","",""
"4843","Ciudad Juarez Campestre","Licensed Store","Mexico","Ciudad Juárez","Chihuahua","32450","Av Gomez Morin No7331-A, Ciudad Juarez","[31.72315,-106.41920]","",""
"4846","Iteso","Licensed Store","Mexico","Tlaquepaque","Jalisco","45608","Camino Al Iteso 8650, Guadalajara","[20.61216,-103.41610]","",""
